92602,90740,18.5438546415466
92602,90742,18.8308428017211
92602,90603,19.0342276304458
92602,91789,19.1752877801606
92602,90716,19.1833214191029
92602,90604,19.2156583463064
92602,92675,19.2844006827692
92602,92505,19.4485668970515
92602,92629,19.4576209498129
92602,90743,19.5157974794391
92602,90715,19.7064146265231
92602,90703,19.8320552158121
92602,92503,19.8873805588247
92602,91766,19.9165690592198
92602,90701,20.4169472657425
92602,91792,20.4534778791352
92602,90605,20.6782878919684
92602,91752,21.0076007874332
92602,90815,21.0970203302657
92602,91745,21.1076354762354
92602,90822,21.1110103663369
92602,90808,21.176402585174
92602,92673,21.3561407421633
92602,91768,21.4935011146796
92602,91761,21.5274317201482
92602,91762,21.570546470816
92602,92624,21.5833676017272
92602,90602,21.6331826994601
92602,90713,21.6824756769009
92602,90670,21.7027962744395
92602,90650,21.7061016410622
92602,90803,21.7358955220185
92602,91744,21.8830729946362
92602,91763,22.2077850894615
92602,90814,22.5124702989604
92602,91791,22.7164019193025
92602,91767,22.7489676326967
92602,92504,22.7921573865674
92602,90804,22.8300829080015
92602,92530,22.8626059425459
92602,91724,23.3045036455309
92602,90706,23.4248147700681
92602,90712,23.6439428369523
92602,91764,23.6573525966598
92602,90601,23.7017614651334
92602,90606,23.7188553845857
92602,91790,24.0758287010772
92602,91746,24.1079553245416
92602,91723,24.1166273880734
92602,90755,24.2182327807137
92602,92672,24.2859935822353
92602,92509,24.7643505320788
92602,90807,24.7917491335424
92602,91786,24.8132393976568
92602,91773,24.8313948996408
92602,92570,24.8953286856918
75019,75063,2.97172258278009,35090
75019,75067,3.57809780642901,60982
75019,75006,4.99106471859915,46364
75019,76051,5.66978812367365,46320
75019,75007,5.85866051594151,51624
75019,75039,5.9020641201876,11032
75019,75057,6.06031617779752,12900
75019,75234,6.06369979073664,28794
75019,75038,6.16531481197101,27802
75019,75028,6.4817968983606,42226
75019,75062,8.16732878205909,44537
75019,75056,8.33310436486109,47852
75019,75001,8.47523442586013,12414
75019,75229,8.49502906380543,31571
75019,75287,8.64977264431862,49004
75019,75010,8.75424673057638,21607
75019,75244,8.99353204087402,34034
75019,75220,9.08941592553665,41891
75019,76039,9.23816322003363,32925
75019,75077,9.25854265076766,35330
75019,76092,9.49689137230204,26669
75019,75022,9.50944868860359,22545
75019,75061,9.55657877375496,53442
75019,75065,10.223467454142
75019,76155,10.3245730698458
75019,76034,10.7719452520222
75019,75254,10.7840375989275
75019,75248,10.8680339208044
75019,75093,11.1579842322782
75019,76021,11.3902154953081
75019,75252,11.6252641250011
75019,75240,11.6581903939853
75019,75060,11.663514966812
75019,75230,11.8591125793735
75019,75247,11.8867210097909
75019,75235,11.9810103522429
75019,76040,12.0300885272261
75019,75209,12.1870383571412
75019,75251,12.7535780696917
75019,76022,13.0702093422888
75019,75024,13.0779586511367
75019,75225,13.1667899035424
75019,75050,13.2059029249508
75019,75390,13.272574037462
75019,76054,13.3502887591338
75019,76182,13.9939636138625
75019,75212,14.0052429626341
75019,76006,14.0288858263302
75019,75205,14.0727085260298
75019,75080,14.088851027479
75019,76248,14.2072088283874
75019,76210,14.3814850812326
75019,76262,14.3828442916479
75019,75219,14.4583240508239
75019,75075,14.6446605078963
75019,75034,14.6977387548374
75019,75243,14.8045010276348
75019,75068,14.895047553535
75019,75231,15.0919954494577
75019,76226,15.1469927529185
75019,76053,15.2077340920514
75019,75206,15.38579513558
75019,75207,15.5002313916674
75019,76011,15.5409588217038
75019,75204,15.9145129021752
75019,75081,15.9716487447665
75019,75023,16.0591188972425
75019,75051,16.1808471538011
75019,75201,16.2126310439247
75019,75211,16.2685107575067
75019,76180,16.3573087435301
75019,75270,16.4496652845103
75019,75202,16.4589442370594
75019,76118,16.5109111285194
75019,75025,16.657270735835
75019,75214,16.6932052287687
75019,75208,16.7916154663115
75019,76148,16.8447526615202
75019,76012,16.9586429032538
75019,75246,17.048466538313
75019,75238,17.0951442098427
75019,76120,17.2512173104389
75019,75226,17.3692742306544
75019,76208,17.4305364775417
75019,76244,17.5223896226758
75019,76010,17.5258244457965
75019,75035,17.8106707041559
75019,76205,17.9136586640513
75019,75223,18.3000229457347
75019,75203,18.3174043752787
75019,75042,18.3181308969962
75019,75218,18.3895292579885
75019,75074,18.6548533614688
75019,75082,18.7415927140887
75019,76177,18.9047549559571
75019,75233,19.0879187230382
75019,76137,19.1882112892167
75019,75210,19.2011187630828
75019,75224,19.3673740240369
75019,75044,19.418790362313
75019,76013,19.5506505600686
75019,76014,19.6564971552979
75019,75215,19.7750178332075
75019,76117,19.7805821845206
75019,75013,19.804789575312
75019,76209,19.8934026917367
75019,75236,20.0250957078526
75019,76201,20.098075475248
75019,75228,20.1281508965443
75019,76112,20.1393277692364
75019,75041,20.1570114002299
75019,76015,20.6318361781916
75019,75052,20.7978277185588
75019,75216,21.0449274453508
75019,75040,21.2905957423421
75019,75116,21.3412198204356
75019,76227,21.4339368595844
75019,76207,21.5419851205915
75019,75237,21.5724208678586
75019,76018,21.6437715907713
75019,75078,21.6769835018235
75019,76131,21.6992952390666
75019,75094,21.7717288491529
75019,75227,21.9808718870689
75019,75070,22.0527581770769
75019,76111,22.3234345578709
75019,76103,22.3371069787986
75019,76016,22.3573269884737
75019,75137,22.4758025431953
75019,75232,22.5088008250693
75019,75249,22.6474803755485
75019,76052,22.6613249040123
75019,76247,22.6694230108465
75019,75150,22.8955842264084
75019,76017,23.2533378432987
75019,76105,23.3834313709133
75019,75048,23.4220155774978
75019,75002,23.4715789688114
75019,76106,24.0015028975593
75019,75241,24.3901249626465
75019,76002,24.4290404632489
75019,76102,24.5032495549079
75019,76001,24.5814659375946
75019,76119,24.7858699318423
75019,75043,24.8208805692381
75019,76164,24.8895296109505
75019,75217,24.9329263827386
75019,76259,24.9517607102635
75019,75149,24.9639274799434
38655,38677,4.26849978065714,4198
38655,38673,9.67183177708599,746
38655,38949,10.1615135923164
38655,38601,11.1277228194442
38655,38871,13.3223933443957
38655,38913,14.3462009086035
38655,38965,15.5033872321852
38655,38627,16.2228920094039
38655,38685,17.9733312961336
38655,38864,19.4414195737499
38655,38915,20.9852097676696
38655,38659,21.4938973977408
38655,38650,23.0307317294695
38655,38619,24.2783306211353
